# MPMM-CoEA metrics  P11  D=10  run_seed=15999729
suite_id       11
problem_name   p11_hierarchical_disconnected
feature        mixed hierarchical, disconnected and ill-conditioned shared optima
dim            10
nopt           8
eval_budget    250000
# strict eps_x=0.01 eps_f=1.0
SR_0.01        0.0000
ANOF_0.01      0.0000
# loose  eps_x=0.05 eps_f=2.0
SR_0.05        0.0000
ANOF_0.05      0.0000
E_WP           84.9333
D_PO           1.3021
ca_size        200
