# x0_norm x1_norm x0_plot x1_plot f_party0 f_party1 consensus x0_norm x1_norm x2_norm
0.5728696292 0.7697778853 0.5100874046 1.8884451968 89.9993865977 89.9980073104 89.9980073104 0.5728696292 0.7697778853 0.4205054981
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5733285439 0.7698679770 0.5132998076 1.8890758387 89.9964704518 89.9973208803 89.9964704518 0.5733285439 0.7698679770 0.4193183386
0.5734989835 0.7697420417 0.5144928845 1.8881942919 89.9957783466 89.9958182002 89.9957783466 0.5734989835 0.7697420417 0.4188774311
0.5733664194 0.7699601387 0.5135649358 1.8897209707 89.9916933434 89.9935478407 89.9916933434 0.5733664194 0.7699601387 0.4189239714
0.5733664194 0.7699601387 0.5135649358 1.8897209707 89.9916933434 89.9935478407 89.9916933434 0.5733664194 0.7699601387 0.4189239714
0.5737631648 0.7698170940 0.5163421536 1.8887196581 89.9894487839 89.9952244873 89.9894487839 0.5737631648 0.7698170940 0.4185562763
0.5725383242 0.7698065705 0.5077682694 1.8886459935 89.9957171990 89.9879562575 89.9879562575 0.5725383242 0.7698065705 0.4213625461
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5723300092 0.7696806352 0.5063100644 1.8877644467 89.9863109761 89.9913729272 89.9863109761 0.5723300092 0.7696806352 0.4219014330
0.5726398993 0.7698679770 0.5084792950 1.8890758387 89.9959371227 89.9862607731 89.9862607731 0.5726398993 0.7698679770 0.4210997830
0.5726398993 0.7698679770 0.5084792950 1.8890758387 89.9959371227 89.9862607731 89.9862607731 0.5726398993 0.7698679770 0.4210997830
0.5726398993 0.7698679770 0.5084792950 1.8890758387 89.9959371227 89.9862607731 89.9862607731 0.5726398993 0.7698679770 0.4210997830
0.5726398993 0.7698679770 0.5084792950 1.8890758387 89.9959371227 89.9862607731 89.9862607731 0.5726398993 0.7698679770 0.4210997830
0.5723204351 0.7696748473 0.5062430459 1.8877239312 89.9857411686 89.9915261119 89.9857411686 0.5723204351 0.7696748473 0.4219262000
0.5723204351 0.7696748473 0.5062430459 1.8877239312 89.9857411686 89.9915261119 89.9857411686 0.5723204351 0.7696748473 0.4219262000
0.5727087638 0.7699096084 0.5089613463 1.8893672591 89.9960269034 89.9851071479 89.9851071479 0.5727087638 0.7699096084 0.4209216386
0.5725383242 0.7699604914 0.5077682694 1.8897234396 89.9833951454 89.9839556494 89.9833951454 0.5725383242 0.7699604914 0.4207039065
0.5728025055 0.7698816228 0.5096175386 1.8891713598 89.9961749814 89.9831629397 89.9831629397 0.5728025055 0.7698816228 0.4210413913
0.5735678480 0.7701999881 0.5149749357 1.8913999166 89.9816820165 89.9838657117 89.9816820165 0.5735678480 0.7701999881 0.4186992867
0.5736615897 0.7701307237 0.5156311280 1.8909150659 89.9806905981 89.9842222703 89.9806905981 0.5736615897 0.7701307237 0.4184567876
0.5737072985 0.7700969502 0.5159510895 1.8906786511 89.9802225173 89.9844872469 89.9802225173 0.5737072985 0.7700969502 0.4183385442
0.5729497894 0.7700553187 0.5106485257 1.8903872306 89.9963677634 89.9801144351 89.9801144351 0.5729497894 0.7700553187 0.4202981331
0.5738777381 0.7699710149 0.5171441664 1.8897971042 89.9785777653 89.9861487318 89.9785777653 0.5738777381 0.7699710149 0.4178976367
0.5721595696 0.7697315182 0.5051169875 1.8881206272 89.9782982337 89.9902616166 89.9782982337 0.5721595696 0.7697315182 0.4216837009
0.5730186539 0.7700969502 0.5111305770 1.8906786511 89.9964695196 89.9779250159 89.9779250159 0.5730186539 0.7700969502 0.4201199886
0.5730186539 0.7700969502 0.5111305770 1.8906786511 89.9964695196 89.9779250159 89.9779250159 0.5730186539 0.7700969502 0.4201199886
0.5730186539 0.7700969502 0.5111305770 1.8906786511 89.9964695196 89.9779250159 89.9779250159 0.5730186539 0.7700969502 0.4201199886
0.5730186539 0.7700969502 0.5111305770 1.8906786511 89.9964695196 89.9779250159 89.9779250159 0.5730186539 0.7700969502 0.4201199886
0.5730186539 0.7700969502 0.5111305770 1.8906786511 89.9964695196 89.9779250159 89.9779250159 0.5730186539 0.7700969502 0.4201199886
0.5730186539 0.7700969502 0.5111305770 1.8906786511 89.9964695196 89.9779250159 89.9779250159 0.5730186539 0.7700969502 0.4201199886
0.5730186539 0.7700969502 0.5111305770 1.8906786511 89.9964695196 89.9779250159 89.9779250159 0.5730186539 0.7700969502 0.4201199886
0.2894231396 0.3858536392 -1.4740380226 -0.7990245256 89.7317749491 89.0184573364 89.0184573364 0.2894231396 0.3858536392 0.7583764673
0.5673737113 0.7692995594 0.4716159790 1.8850969155 88.9602240078 89.3028243307 88.9602240078 0.5673737113 0.7692995594 0.4374323451
0.5784931569 0.7710202762 0.5494520980 1.8971419334 88.8998302924 89.2227931310 88.8998302924 0.5784931569 0.7710202762 0.4032485397
0.5832821858 0.7715467516 0.5829753005 1.9008272611 85.9189499421 87.6849053032 85.9189499421 0.5832821858 0.7715467516 0.3886429769
0.5569411799 0.7687206513 0.3985882591 1.8810445589 85.6071085135 85.1805218337 85.1805218337 0.5569411799 0.7687206513 0.4622339178
0.2978417878 0.3978108790 -1.4151074856 -0.7153238469 85.3963081913 83.7296802295 83.7296802295 0.2978417878 0.3978108790 0.7641216080
0.5925054651 0.7738116611 0.6475382554 1.9166816278 82.7217212133 84.7088382197 82.7217212133 0.5925054651 0.7738116611 0.3765835012
0.5482155309 0.7684790655 0.3375087163 1.8793534588 79.9795739976 80.0347319453 79.9795739976 0.5482155309 0.7684790655 0.4853542356
0.2871290335 0.4012581644 -1.4900967658 -0.6911928491 79.7612356135 82.0610583097 79.7612356135 0.2871290335 0.4012581644 0.7583764673
0.5931791978 0.7718834975 0.6522543843 1.9031844822 78.3727571315 81.8518306821 78.3727571315 0.5931791978 0.7718834975 0.3506001114
0.5952199768 0.7678011748 0.6665398375 1.8746082239 82.0537858834 77.5949056250 77.5949056250 0.5952199768 0.7678011748 0.3626189452
0.5449630068 0.7696806352 0.3147410475 1.8877644467 77.3534545349 76.3119738505 76.3119738505 0.5449630068 0.7696806352 0.5003283541
0.5629402313 0.7693939248 0.4405816192 1.8857574736 76.1773148174 83.1536134283 76.1773148174 0.5629402313 0.7693939248 0.4066739132
0.2965036276 0.3735697067 -1.4244746069 -0.8850120532 72.8125073401 75.9232883294 72.8125073401 0.2965036276 0.3735697067 0.7669869183
0.6072113809 0.7763316172 0.7504796665 1.9343213207 72.7198340958 76.1838159031 72.7198340958 0.6072113809 0.7763316172 0.3441648851
0.5723714462 0.7796732931 0.5066001237 1.9577130514 84.2055605438 72.2743271253 72.2743271253 0.5723714462 0.7796732931 0.4313808496
0.5603742021 0.7791304291 0.4226194150 1.9539130036 72.1702794618 75.5103286252 72.1702794618 0.5603742021 0.7791304291 0.4229214573
0.5752249331 0.7762217309 0.5265745317 1.9335521160 74.6695541076 71.3526780871 71.3526780871 0.5752249331 0.7762217309 0.4486991416
0.5847967780 0.7723154229 0.5935774458 1.9062079603 69.6455144869 69.0502764618 69.0502764618 0.5847967780 0.7723154229 0.3346689619
0.5443886279 0.7678513121 0.3107203954 1.8749591844 68.6170354937 73.9973156520 68.6170354937 0.5443886279 0.7678513121 0.5160164254
0.5972854149 0.7730608639 0.6809979040 1.9114260472 67.2904970743 72.2805672809 67.2904970743 0.5972854149 0.7730608639 0.3225553319
0.5940226478 0.7652744266 0.6581585349 1.8569209864 66.8548929963 82.1270106613 66.8548929963 0.5940226478 0.7652744266 0.4001154438
0.5580901745 0.7587225471 0.4066312214 1.8110578298 66.7369450321 66.5298929575 66.5298929575 0.5580901745 0.7587225471 0.5068447611
0.5460735559 0.7696806352 0.3225148915 1.8877644467 66.4642457295 87.6104604466 66.4642457295 0.5460735559 0.7696806352 0.4503778679
0.2975651482 0.3853953204 -1.4170439628 -0.8022327570 74.3417346342 66.3947953739 66.3947953739 0.2975651482 0.3853953204 0.7770900438
0.5678320026 0.7571175316 0.4748240185 1.7998227210 67.8011395897 66.2832711654 66.2832711654 0.5678320026 0.7571175316 0.4749512931
0.2866392119 0.3699927665 -1.4935255164 -0.9100506348 87.8527449330 65.3395608923 65.3395608923 0.2866392119 0.3699927665 0.7500848609
0.5612975545 0.7563617603 0.4290828814 1.7945323223 77.7913331839 64.7269589447 64.7269589447 0.5612975545 0.7563617603 0.4374892661
0.5327713602 0.7734632679 0.2293995215 1.9142428756 64.5959875436 67.7862496555 64.5959875436 0.5327713602 0.7734632679 0.4892381340
0.6042674969 0.7728660985 0.7298724783 1.9100626894 63.5182753624 70.6684738588 63.5182753624 0.6042674969 0.7728660985 0.3123641789
0.5762911560 0.7802395948 0.5340380917 1.9616771634 63.1208299676 71.1459868672 63.1208299676 0.5762911560 0.7802395948 0.3697375096
0.3110643837 0.4001091696 -1.3225493140 -0.6992358127 63.0099042985 70.3187029948 63.0099042985 0.3110643837 0.4001091696 0.7727580857
0.6142877609 0.7634500619 0.8000143260 1.8441504334 63.2131631900 62.9626633058 62.9626633058 0.6142877609 0.7634500619 0.3487459827
0.3066520320 0.3910784878 -1.3534357763 -0.7624505852 62.2061994611 76.0062765076 62.2061994611 0.3066520320 0.3910784878 0.7528043015
0.6041219456 0.7615160673 0.7288536192 1.8306124708 62.1783712309 68.9539178598 62.1783712309 0.6041219456 0.7615160673 0.3811649946
0.5232138900 0.7677977107 0.1624972299 1.8745839749 61.5555115215 62.5520867819 61.5555115215 0.5232138900 0.7677977107 0.5497094834
0.5910550355 0.7918593673 0.6373852483 2.0430155709 61.5248866800 63.6062115236 61.5248866800 0.5910550355 0.7918593673 0.3642441001
0.2746225686 0.3884103496 -1.5776420197 -0.7811275530 61.3138929855 86.1736684987 61.3138929855 0.2746225686 0.3884103496 0.7556576401
0.2828474457 0.3910510258 -1.5200678798 -0.7626428194 70.2941679775 60.7467587719 60.7467587719 0.2828474457 0.3910510258 0.7756562711
0.5267476631 0.7724369040 0.1872336416 1.9070583277 60.6116351327 64.4638115985 60.6116351327 0.5267476631 0.7724369040 0.5075302849
0.2939621505 0.4170838483 -1.4422649465 -0.5804130619 70.8241866976 60.5192290802 60.5192290802 0.2939621505 0.4170838483 0.7566137259
0.3006970215 0.4048790753 -1.3951208495 -0.6658464728 71.7492116396 59.4070273786 59.4070273786 0.3006970215 0.4048790753 0.7427725280
0.6102376247 0.7736858393 0.7716633732 1.9158008749 61.7946822464 59.3714421043 59.3714421043 0.6102376247 0.7736858393 0.2922626664
0.5315709705 0.7734632679 0.2209967935 1.9142428756 72.0165926535 59.3343106494 59.3343106494 0.5315709705 0.7734632679 0.5281240622
0.6051869852 0.7837301838 0.7363088962 1.9861112864 59.0170513993 70.2106386524 59.0170513993 0.6051869852 0.7837301838 0.3616151549
0.5625049000 0.7569509546 0.4375343003 1.7986566825 70.3779890201 58.6827295144 58.6827295144 0.5625049000 0.7569509546 0.4230523283
0.5966694554 0.7829873921 0.6766861875 1.9809117448 58.2974854329 62.6076625783 58.2974854329 0.5966694554 0.7829873921 0.3999531664
0.6196519402 0.7816493227 0.8375635817 1.9715452591 57.9426838424 66.9549650790 57.9426838424 0.6196519402 0.7816493227 0.3239482356
0.5281566331 0.7567008961 0.1970964317 1.7969062727 57.7892792256 66.0577435307 57.7892792256 0.5281566331 0.7567008961 0.5239523473
0.5482580436 0.7645494910 0.3378063049 1.8518464367 58.0761752652 57.2613182573 57.2613182573 0.5482580436 0.7645494910 0.5350783220
0.5865383862 0.7754071955 0.6057687035 1.9278503682 56.8503224543 66.3571211196 56.8503224543 0.5865383862 0.7754071955 0.4388046879
0.5853890696 0.7553808140 0.5977234870 1.7876656983 76.7891743130 56.4564970171 56.4564970171 0.5853890696 0.7553808140 0.4041953786
0.5823646562 0.7835456586 0.5765525937 1.9848196104 68.5152649553 55.7564389316 55.7564389316 0.5823646562 0.7835456586 0.4212149938
0.5676090680 0.7770410495 0.4732634757 1.9392873464 55.5664491573 75.4553335844 55.5664491573 0.5676090680 0.7770410495 0.3774558509
0.5856612312 0.7503014014 0.5996286183 1.7521098095 55.4581685847 63.1931140721 55.4581685847 0.5856612312 0.7503014014 0.4378443779
0.2772161859 0.4082603880 -1.5594866989 -0.6421772843 55.2492953973 67.2672910954 55.2492953973 0.2772161859 0.4082603880 0.7679578578
0.5383643573 0.7526199289 0.2685505009 1.7683395022 55.1999804957 66.8362455788 55.1999804957 0.5383643573 0.7526199289 0.5044225121
0.6087896779 0.7746854407 0.7615277450 1.9227980849 55.3940618804 54.5494957477 54.5494957477 0.6087896779 0.7746854407 0.2718538847
0.5961338480 0.7726445490 0.6729369358 1.9085118429 62.4767131428 54.2380941669 54.2380941669 0.5961338480 0.7726445490 0.2985499441
0.5593711077 0.7806313303 0.4155977538 1.9644193121 78.0805639408 53.3546125154 53.3546125154 0.5593711077 0.7806313303 0.4724775562
0.5703800241 0.7442677282 0.4926601686 1.7098740975 52.9401033344 53.8044843519 52.9401033344 0.5703800241 0.7442677282 0.4626866687
0.5367765340 0.7789604786 0.2574357377 1.9527233501 67.2549323706 52.8912978512 52.8912978512 0.5367765340 0.7789604786 0.5132280704
