# MPMM-CoEA metrics  P3  D=5  run_seed=6999882
suite_id       3
problem_name   p3_local_conflict
feature        random shared optima plus party-private local conflicts
dim            5
nopt           1
eval_budget    100000
# strict eps_x=0.01 eps_f=1.0
SR_0.01        0.0000
ANOF_0.01      0.0000
# loose  eps_x=0.05 eps_f=2.0
SR_0.05        0.0000
ANOF_0.05      0.0000
E_WP           3.3209
D_PO           0.0151
ca_size        200
