# CEC-2015 metrics  P5  D=3
suite_id       5
problem_name   p5_rotated
feature        random optima with rotated and ill-conditioned basins
dim            3
nopt           1
# strict eps_x=0.01 eps_f=1.0
SR_strict      100.0000
ANOF_strict    1.0000
MPR_strict     1.0000
# loose  eps_x=0.05 eps_f=2.0
SR_loose       100.0000
ANOF_loose     1.0000
MPR_loose      1.0000
ca_size        200
best_consensus 89.9734
