# generation best_consensus ca_size
0 17.385600 200
1 18.083723 200
2 18.083723 200
3 18.772859 200
4 18.772859 200
5 18.772859 200
6 18.772859 200
7 18.772859 200
8 19.317724 200
9 19.317724 200
10 19.317724 200
11 19.317724 200
12 19.582522 200
13 19.582522 200
14 19.582522 200
15 19.582522 200
16 20.553678 200
17 20.553678 200
18 20.553678 200
19 20.553678 200
20 20.730561 200
21 20.730561 200
22 20.730561 200
23 20.730561 200
24 20.730561 200
25 20.730561 200
26 20.730561 200
27 20.730561 200
28 20.730561 200
29 20.730561 200
30 20.730561 200
31 20.730561 200
32 20.730561 200
33 20.730561 200
34 20.730561 200
35 20.730561 200
36 23.092524 200
37 23.092524 200
38 23.092524 200
39 23.092524 200
40 23.092524 200
41 23.092524 200
42 23.092524 200
43 23.092524 200
44 23.092524 200
45 23.092524 200
46 23.092524 200
47 23.092524 200
48 23.092524 200
49 23.092524 200
50 23.092524 200
51 23.092524 200
52 23.092524 200
53 23.092524 200
54 23.092524 200
55 23.092524 200
56 23.092524 200
57 23.092524 200
58 23.092524 200
59 23.092524 200
60 23.092524 200
61 23.092524 200
62 23.092524 200
63 23.092524 200
64 23.092524 200
65 23.092524 200
66 23.092524 200
67 23.092524 200
68 23.092524 200
69 23.092524 200
70 23.092524 200
71 23.092524 200
72 23.092524 200
73 23.092524 200
74 23.092524 200
75 23.092524 200
76 23.092524 200
77 23.092524 200
78 23.989021 200
79 23.989021 200
80 23.989021 200
81 23.989021 200
82 23.989021 200
83 23.989021 200
84 23.989021 200
85 23.989021 200
86 23.989021 200
87 23.989021 200
88 23.989021 200
89 23.989021 200
90 23.989021 200
91 23.989021 200
92 23.989021 200
93 23.989021 200
94 23.989021 200
95 23.989021 200
96 23.989021 200
97 23.989021 200
98 23.989021 200
99 23.989021 200
100 23.989021 200
101 23.989021 200
102 23.989021 200
103 23.989021 200
104 23.989021 200
105 23.989021 200
106 23.989021 200
107 23.989021 200
108 23.989021 200
109 23.989021 200
110 23.989021 200
111 23.989021 200
112 23.989021 200
113 23.989021 200
114 23.989021 200
115 23.989021 200
116 23.989021 200
117 23.989021 200
118 23.989021 200
119 23.989021 200
120 23.989021 200
121 23.989021 200
122 23.989021 200
123 23.989021 200
124 23.989021 200
125 23.989021 200
126 23.989021 200
127 23.989021 200
128 23.989021 200
129 23.989021 200
130 23.989021 200
131 23.989021 200
132 23.989021 200
133 23.989021 200
134 23.989021 200
135 23.989021 200
136 23.989021 200
137 23.989021 200
138 23.989021 200
139 23.989021 200
140 23.989021 200
141 23.989021 200
142 23.989021 200
143 23.989021 200
144 23.989021 200
145 23.989021 200
146 23.989021 200
147 23.989021 200
148 23.989021 200
149 23.989021 200
150 23.989021 200
151 23.989021 200
152 23.989021 200
153 23.989021 200
154 23.989021 200
155 23.989021 200
156 23.989021 200
157 23.989021 200
158 23.989021 200
159 23.989021 200
160 23.989021 200
161 23.989021 200
162 23.989021 200
163 23.989021 200
164 23.989021 200
165 23.989021 200
166 23.989021 200
167 23.989021 200
168 23.989021 200
169 23.989021 200
170 23.989021 200
171 23.989021 200
172 23.989021 200
173 23.989021 200
174 23.989021 200
175 23.989021 200
176 23.989021 200
177 23.989021 200
178 23.989021 200
179 23.989021 200
180 23.989021 200
181 23.989021 200
182 23.989021 200
183 23.989021 200
184 23.989021 200
185 23.989021 200
186 24.626253 200
187 24.626253 200
188 24.626253 200
189 24.626253 200
190 24.626253 200
191 24.626253 200
192 24.626253 200
193 24.626253 200
194 24.626253 200
195 24.626253 200
196 24.626253 200
197 24.626253 200
198 24.626253 200
199 24.626253 200
200 24.626253 200
201 24.626253 200
202 24.626253 200
203 24.626253 200
204 24.626253 200
205 24.626253 200
206 24.626253 200
207 24.626253 200
208 24.626253 200
209 24.626253 200
210 24.626253 200
211 24.626253 200
212 24.626253 200
213 24.626253 200
214 24.626253 200
215 24.626253 200
216 24.626253 200
217 24.626253 200
218 24.626253 200
219 24.626253 200
220 24.626253 200
221 24.626253 200
222 24.626253 200
223 24.626253 200
224 24.626253 200
225 24.626253 200
226 24.626253 200
227 24.626253 200
228 24.626253 200
229 24.626253 200
230 24.626253 200
231 24.626253 200
232 24.626253 200
233 24.626253 200
234 24.626253 200
235 24.626253 200
236 24.626253 200
237 24.626253 200
238 24.626253 200
239 24.626253 200
240 24.626253 200
241 24.626253 200
242 24.626253 200
243 24.626253 200
244 24.626253 200
245 24.626253 200
246 24.626253 200
247 24.784843 200
248 24.784843 200
249 24.784843 200
250 24.784843 200
251 24.784843 200
252 24.784843 200
253 24.784843 200
254 24.784843 200
255 24.784843 200
256 24.784843 200
257 24.784843 200
258 24.784843 200
259 24.784843 200
260 24.784843 200
261 24.784843 200
262 24.784843 200
