# generation best_consensus ca_size
0 89.839268 99
1 89.839268 99
2 89.839268 99
3 89.839268 99
4 89.984656 99
5 89.984656 99
6 89.984656 99
7 89.984656 99
8 89.984656 99
9 89.984656 99
10 89.984656 99
11 89.984656 99
12 89.984656 99
13 89.984656 99
14 89.984656 99
15 89.984656 99
16 89.984656 99
17 89.984656 99
18 89.984656 99
19 89.984656 99
20 89.984656 99
21 89.984656 99
22 89.984656 99
23 89.984656 99
24 89.984656 99
25 89.984656 99
26 89.984656 99
27 89.984656 99
28 89.984656 99
29 89.984656 99
30 89.984656 99
31 89.984656 99
32 89.984656 99
33 89.984656 99
