# x0_norm x1_norm x0_plot x1_plot f_party0 f_party1 consensus x0_norm x1_norm x2_norm x3_norm x4_norm
0.2994948617 0.2725895357 -1.4035359678 -1.5918732498 89.9980557180 89.9983703777 89.9980557180 0.2994948617 0.2725895357 0.2164796613 0.5681828362 0.2570211857
0.2994948617 0.2725895357 -1.4035359678 -1.5918732498 89.9980557180 89.9983703777 89.9980557180 0.2994948617 0.2725895357 0.2164796613 0.5681828362 0.2570211857
0.2995970993 0.2727448609 -1.4028203051 -1.5907859735 89.9977877646 89.9974388790 89.9974388790 0.2995970993 0.2727448609 0.2165129305 0.5680597387 0.2569966215
0.2995970993 0.2727448609 -1.4028203051 -1.5907859735 89.9977877646 89.9974388790 89.9974388790 0.2995970993 0.2727448609 0.2165129305 0.5680597387 0.2569966215
0.2995970993 0.2727448609 -1.4028203051 -1.5907859735 89.9977877646 89.9974388790 89.9974388790 0.2995970993 0.2727448609 0.2165129305 0.5680597387 0.2569966215
0.2995970993 0.2727448609 -1.4028203051 -1.5907859735 89.9977877646 89.9974388790 89.9974388790 0.2995970993 0.2727448609 0.2165129305 0.5680597387 0.2569966215
0.2995970993 0.2727448609 -1.4028203051 -1.5907859735 89.9977877646 89.9974388790 89.9974388790 0.2995970993 0.2727448609 0.2165129305 0.5680597387 0.2569966215
0.2997754017 0.2727235095 -1.4015721878 -1.5909354333 89.9974054151 89.9986026599 89.9974054151 0.2997754017 0.2727235095 0.2164259862 0.5683566080 0.2570437403
0.2997754017 0.2726347399 -1.4015721878 -1.5915568206 89.9972940162 89.9985977920 89.9972940162 0.2997754017 0.2726347399 0.2164440214 0.5683566080 0.2570729005
0.2997754017 0.2726347399 -1.4015721878 -1.5915568206 89.9972940162 89.9985977920 89.9972940162 0.2997754017 0.2726347399 0.2164440214 0.5683566080 0.2570729005
0.2997754017 0.2726347399 -1.4015721878 -1.5915568206 89.9972940162 89.9985977920 89.9972940162 0.2997754017 0.2726347399 0.2164440214 0.5683566080 0.2570729005
0.2997754017 0.2726347399 -1.4015721878 -1.5915568206 89.9972940162 89.9985977920 89.9972940162 0.2997754017 0.2726347399 0.2164440214 0.5683566080 0.2570729005
0.2997754017 0.2726347399 -1.4015721878 -1.5915568206 89.9972940162 89.9985977920 89.9972940162 0.2997754017 0.2726347399 0.2164440214 0.5683566080 0.2570729005
0.2997754017 0.2726347399 -1.4015721878 -1.5915568206 89.9972940162 89.9985977920 89.9972940162 0.2997754017 0.2726347399 0.2164440214 0.5683566080 0.2570729005
0.2997754017 0.2726347399 -1.4015721878 -1.5915568206 89.9972940162 89.9985977920 89.9972940162 0.2997754017 0.2726347399 0.2164440214 0.5683566080 0.2570729005
0.2997754017 0.2726347399 -1.4015721878 -1.5915568206 89.9972940162 89.9985977920 89.9972940162 0.2997754017 0.2726347399 0.2164440214 0.5683566080 0.2570729005
0.2997754017 0.2726347399 -1.4015721878 -1.5915568206 89.9972940162 89.9985977920 89.9972940162 0.2997754017 0.2726347399 0.2164440214 0.5683566080 0.2570729005
0.2997754017 0.2726347399 -1.4015721878 -1.5915568206 89.9972940162 89.9985977920 89.9972940162 0.2997754017 0.2726347399 0.2164440214 0.5683566080 0.2570729005
0.2996221796 0.2727664503 -1.4026447429 -1.5906348478 89.9972058416 89.9969334939 89.9969334939 0.2996221796 0.2727664503 0.2165346667 0.5681621679 0.2569917596
0.2994167369 0.2725991927 -1.4040828414 -1.5918056514 89.9968778683 89.9984470718 89.9968778683 0.2994167369 0.2725991927 0.2164670591 0.5679022121 0.2569826412
0.2998881894 0.2727295280 -1.4007826741 -1.5908933040 89.9959500523 89.9985573808 89.9959500523 0.2998881894 0.2727295280 0.2163245721 0.5684580387 0.2567423417
0.2995712585 0.2724742300 -1.4030011903 -1.5926803900 89.9958413468 89.9963329439 89.9958413468 0.2995712585 0.2724742300 0.2165906033 0.5684413607 0.2570524829
0.2995712585 0.2724742300 -1.4030011903 -1.5926803900 89.9958413468 89.9963329439 89.9958413468 0.2995712585 0.2724742300 0.2165906033 0.5684413607 0.2570524829
0.2995169363 0.2724466373 -1.4033814456 -1.5928735392 89.9953521932 89.9962893750 89.9953521932 0.2995169363 0.2724466373 0.2166067980 0.5684298797 0.2571344795
0.2996168591 0.2725134834 -1.4026819863 -1.5924056159 89.9955852372 89.9952279294 89.9952279294 0.2996168591 0.2725134834 0.2166301238 0.5686275956 0.2570436430
0.2996168591 0.2725134834 -1.4026819863 -1.5924056159 89.9955852372 89.9952279294 89.9952279294 0.2996168591 0.2725134834 0.2166301238 0.5686275956 0.2570436430
0.2996168591 0.2725134834 -1.4026819863 -1.5924056159 89.9955852372 89.9952279294 89.9952279294 0.2996168591 0.2725134834 0.2166301238 0.5686275956 0.2570436430
0.2996168591 0.2725134834 -1.4026819863 -1.5924056159 89.9955852372 89.9952279294 89.9952279294 0.2996168591 0.2725134834 0.2166301238 0.5686275956 0.2570436430
0.2996168591 0.2725134834 -1.4026819863 -1.5924056159 89.9955852372 89.9952279294 89.9952279294 0.2996168591 0.2725134834 0.2166301238 0.5686275956 0.2570436430
0.2996168591 0.2725134834 -1.4026819863 -1.5924056159 89.9955852372 89.9952279294 89.9952279294 0.2996168591 0.2725134834 0.2166301238 0.5686275956 0.2570436430
0.2996168591 0.2725134834 -1.4026819863 -1.5924056159 89.9955852372 89.9952279294 89.9952279294 0.2996168591 0.2725134834 0.2166301238 0.5686275956 0.2570436430
0.2996168591 0.2725134834 -1.4026819863 -1.5924056159 89.9955852372 89.9952279294 89.9952279294 0.2996168591 0.2725134834 0.2166301238 0.5686275956 0.2570436430
0.2996168591 0.2725134834 -1.4026819863 -1.5924056159 89.9955852372 89.9952279294 89.9952279294 0.2996168591 0.2725134834 0.2166301238 0.5686275956 0.2570436430
0.2999062967 0.2724160421 -1.4006559232 -1.5930877050 89.9943933907 89.9958621172 89.9943933907 0.2999062967 0.2724160421 0.2164819214 0.5686091906 0.2570309470
0.2997491377 0.2725372534 -1.4017560362 -1.5922392263 89.9952299158 89.9943266217 89.9943266217 0.2997491377 0.2725372534 0.2166322704 0.5686569945 0.2571287062
0.2995303494 0.2728215372 -1.4032875541 -1.5902492399 89.9942550338 89.9983374382 89.9942550338 0.2995303494 0.2728215372 0.2164268431 0.5680534748 0.2570304111
0.2998105240 0.2728571968 -1.4013263319 -1.5899996226 89.9952315081 89.9940701832 89.9940701832 0.2998105240 0.2728571968 0.2164962966 0.5681831674 0.2568523289
