# MPMM-CoEA metrics  P9  D=10  run_seed=12999780
suite_id       9
problem_name   p9_twenty_shared_optima
feature        dense random multimodal problem with 20 shared optima
dim            10
nopt           20
eval_budget    250000
# strict eps_x=0.01 eps_f=1.0
SR_0.01        0.0000
ANOF_0.01      0.0000
# loose  eps_x=0.05 eps_f=2.0
SR_0.05        0.0000
ANOF_0.05      0.0000
E_WP           72.9844
D_PO           0.0453
ca_size        6
