# generation best_consensus ca_size
0 0.187678 3
1 0.187678 3
2 0.187678 3
3 0.187678 3
4 0.187678 3
5 0.187678 3
6 0.187678 3
7 0.187678 3
8 0.187678 3
9 0.187678 3
10 0.187678 3
11 0.187678 3
12 0.187678 3
13 0.187678 3
14 0.187678 3
15 0.187678 3
16 0.187678 3
17 0.187678 3
18 0.187678 3
19 0.187678 3
20 0.187678 3
21 0.187678 3
22 0.187678 3
23 0.187678 3
24 0.187678 3
25 0.187678 3
26 0.187678 3
27 0.187678 3
28 0.187678 3
29 0.187678 3
30 0.187678 3
31 0.187678 3
32 0.187678 3
33 0.187678 3
34 0.187678 3
35 0.187678 3
36 0.187678 3
37 0.187678 3
38 0.187678 3
39 0.187678 3
40 0.187678 3
41 0.187678 3
42 0.187678 3
43 0.187678 3
44 0.187678 3
45 0.187678 3
46 0.187678 3
47 0.187678 3
48 0.187678 3
49 0.187678 3
50 0.187678 3
51 0.187678 3
52 0.187678 3
53 0.187678 3
54 0.187678 3
55 0.187678 3
56 0.187678 3
57 0.187678 3
58 0.187678 3
59 0.187678 3
60 0.187678 3
61 0.187678 3
62 0.187678 3
63 0.187678 3
64 0.187678 3
65 0.187678 3
66 0.187678 3
67 0.187678 3
68 0.187678 3
69 0.187678 3
70 0.187678 3
71 0.187678 3
72 0.187678 3
73 0.187678 3
74 0.187678 3
75 0.187678 3
76 0.187678 3
77 0.187678 3
78 0.187678 3
79 0.187678 3
80 0.187678 3
81 0.187678 3
82 0.187678 3
83 0.187678 3
84 0.187678 3
85 0.187678 3
86 0.188747 3
87 0.188747 3
88 0.188747 3
89 0.188747 3
90 0.188747 3
91 0.188747 3
92 0.188747 3
93 0.188747 3
94 0.188747 3
95 0.188747 3
96 0.188747 3
97 0.188747 3
98 0.188747 3
99 0.188747 3
100 0.188747 3
101 0.188747 3
102 0.188747 3
103 0.188747 3
104 0.188747 3
105 0.188747 3
106 0.188747 3
107 0.188747 3
108 0.188747 3
109 0.188747 3
110 0.188747 3
111 0.188747 3
112 0.188747 3
113 0.188747 3
114 0.188747 3
115 0.188747 3
116 0.188747 3
117 0.188747 3
118 0.188747 3
119 0.188747 3
120 0.188747 3
121 0.188747 3
122 0.188747 3
123 0.188747 3
124 0.188747 3
125 0.188747 3
126 0.188747 3
127 0.188747 3
128 0.188747 3
129 0.188747 3
130 0.188747 3
131 0.188747 3
132 0.188747 3
133 0.188747 3
134 0.188747 3
135 0.188747 3
136 0.188747 3
137 0.188747 3
138 0.188747 3
139 0.188747 3
140 0.188747 3
141 0.188747 3
142 0.188747 3
143 0.188747 3
144 0.188747 3
145 0.188747 3
146 0.188747 3
147 0.188747 3
148 0.188747 3
149 0.188747 3
150 0.188747 3
151 0.188747 3
152 0.188747 3
153 0.188747 3
154 0.188747 3
155 0.188747 3
156 0.188747 3
157 0.188747 3
158 0.188747 3
159 0.188747 3
160 0.188747 3
161 0.188747 3
162 0.188747 3
163 0.188747 3
164 0.188747 3
165 0.188747 3
