# generation best_consensus ca_size
0 89.376992 79
1 89.376992 79
2 89.376992 79
3 89.376992 79
4 89.376992 79
5 89.652429 79
6 89.652429 79
7 89.652429 79
8 89.652429 79
9 89.652429 79
10 89.652429 79
11 89.652429 79
12 89.807876 79
13 89.807876 79
14 89.807876 79
15 89.807876 79
16 89.807876 79
17 89.807876 79
18 89.807876 79
19 89.807876 79
20 89.807876 79
21 89.807876 79
22 89.807876 79
23 89.807876 79
24 89.807876 79
25 89.807876 79
26 89.807876 79
27 89.807876 79
28 89.807876 79
29 89.807876 79
30 89.883176 79
31 89.883176 79
32 89.883176 79
33 89.883176 79
34 89.883176 79
35 89.883176 79
36 89.883176 79
37 89.883176 79
38 89.883176 79
39 89.883176 79
40 89.883176 79
41 89.883176 79
42 89.883176 79
43 89.883176 79
44 89.883176 79
45 89.883176 79
46 89.883176 79
47 89.883176 79
48 89.883176 79
49 89.883176 79
50 89.883176 79
