# CEC-2015 metrics  P11  D=2
suite_id       11
problem_name   p11_hierarchical_disconnected
feature        mixed hierarchical, disconnected and ill-conditioned shared optima
dim            2
nopt           8
# strict eps_x=0.01 eps_f=1.0
SR_strict      100.0000
ANOF_strict    8.0000
MPR_strict     1.0000
# loose  eps_x=0.05 eps_f=2.0
SR_loose       100.0000
ANOF_loose     8.0000
MPR_loose      1.0000
ca_size        200
best_consensus 89.9990
