# MPMM-CoEA metrics  P9  D=3  run_seed=10999814
suite_id       9
problem_name   p9_twenty_shared_optima
feature        dense random multimodal problem with 20 shared optima
dim            3
nopt           20
eval_budget    50000
# strict eps_x=0.01 eps_f=1.0
SR_0.01        0.0000
ANOF_0.01      18.0000
# loose  eps_x=0.05 eps_f=2.0
SR_0.05        0.0000
ANOF_0.05      19.0000
E_WP           0.0083
D_PO           0.0012
ca_size        200
