# Party-1 landscape F1(x) D=3 (slice: x0-x1, others=0.5)
# x0 x1 value
0.000000 0.000000 6.374701
0.000000 0.010101 6.374701
0.000000 0.020202 6.374701
0.000000 0.030303 6.374701
0.000000 0.040404 6.374701
0.000000 0.050505 6.374701
0.000000 0.060606 6.374701
0.000000 0.070707 6.374701
0.000000 0.080808 6.374701
0.000000 0.090909 6.374701
0.000000 0.101010 6.374701
0.000000 0.111111 6.374701
0.000000 0.121212 6.374701
0.000000 0.131313 6.374701
0.000000 0.141414 6.374701
0.000000 0.151515 6.374701
0.000000 0.161616 6.374701
0.000000 0.171717 6.374701
0.000000 0.181818 6.374701
0.000000 0.191919 6.374701
0.000000 0.202020 6.374701
0.000000 0.212121 6.374701
0.000000 0.222222 6.374701
0.000000 0.232323 6.374701
0.000000 0.242424 6.374701
0.000000 0.252525 2.181527
0.000000 0.262626 2.181527
0.000000 0.272727 2.181527
0.000000 0.282828 2.181527
0.000000 0.292929 2.181527
0.000000 0.303030 2.181527
0.000000 0.313131 2.181527
0.000000 0.323232 2.181527
0.000000 0.333333 2.181527
0.000000 0.343434 2.181527
0.000000 0.353535 2.181527
0.000000 0.363636 2.181527
0.000000 0.373737 2.181527
0.000000 0.383838 2.181527
0.000000 0.393939 2.181527
0.000000 0.404040 2.181527
0.000000 0.414141 2.181527
0.000000 0.424242 2.181527
0.000000 0.434343 2.181527
0.000000 0.444444 2.181527
0.000000 0.454545 2.181527
0.000000 0.464646 2.181527
0.000000 0.474747 2.181527
0.000000 0.484848 2.181527
0.000000 0.494949 2.181527
0.000000 0.505051 2.181527
0.000000 0.515152 2.181527
0.000000 0.525253 2.181527
0.000000 0.535354 2.181527
0.000000 0.545455 2.181527
0.000000 0.555556 2.181527
0.000000 0.565657 2.181527
0.000000 0.575758 2.181527
0.000000 0.585859 2.181527
0.000000 0.595960 2.181527
0.000000 0.606061 2.181527
0.000000 0.616162 2.181527
0.000000 0.626263 2.181527
0.000000 0.636364 2.181527
0.000000 0.646465 2.181527
0.000000 0.656566 2.181527
0.000000 0.666667 2.181527
0.000000 0.676768 2.181527
0.000000 0.686869 2.181527
0.000000 0.696970 2.181527
0.000000 0.707071 2.181527
0.000000 0.717172 2.181527
0.000000 0.727273 2.181527
0.000000 0.737374 2.181527
0.000000 0.747475 2.181527
0.000000 0.757576 2.181527
0.000000 0.767677 2.181527
0.000000 0.777778 2.181527
0.000000 0.787879 2.181527
0.000000 0.797980 2.181527
0.000000 0.808081 2.181527
0.000000 0.818182 2.181527
0.000000 0.828283 2.181527
0.000000 0.838384 2.181527
0.000000 0.848485 2.181527
0.000000 0.858586 2.181527
0.000000 0.868687 2.181527
0.000000 0.878788 2.181527
0.000000 0.888889 2.181527
0.000000 0.898990 2.181527
0.000000 0.909091 2.181527
0.000000 0.919192 2.181527
0.000000 0.929293 2.181527
0.000000 0.939394 2.181527
0.000000 0.949495 2.181527
0.000000 0.959596 2.181527
0.000000 0.969697 2.181527
0.000000 0.979798 2.181527
0.000000 0.989899 2.181527
0.000000 1.000000 2.181527
0.010101 0.000000 6.374701
0.010101 0.010101 6.374701
0.010101 0.020202 6.374701
0.010101 0.030303 6.374701
0.010101 0.040404 6.374701
0.010101 0.050505 6.374701
0.010101 0.060606 6.374701
0.010101 0.070707 6.374701
0.010101 0.080808 6.374701
0.010101 0.090909 6.374701
0.010101 0.101010 6.374701
0.010101 0.111111 6.374701
0.010101 0.121212 6.374701
0.010101 0.131313 6.374701
0.010101 0.141414 6.374701
0.010101 0.151515 6.374701
0.010101 0.161616 6.374701
0.010101 0.171717 6.374701
0.010101 0.181818 6.374701
0.010101 0.191919 6.374701
0.010101 0.202020 6.374701
0.010101 0.212121 6.374701
0.010101 0.222222 6.374701
0.010101 0.232323 6.374701
0.010101 0.242424 6.374701
0.010101 0.252525 2.181527
0.010101 0.262626 2.181527
0.010101 0.272727 2.181527
0.010101 0.282828 2.181527
0.010101 0.292929 2.181527
0.010101 0.303030 2.181527
0.010101 0.313131 2.181527
0.010101 0.323232 2.181527
0.010101 0.333333 2.181527
0.010101 0.343434 2.181527
0.010101 0.353535 2.181527
0.010101 0.363636 2.181527
0.010101 0.373737 2.181527
0.010101 0.383838 2.181527
0.010101 0.393939 2.181527
0.010101 0.404040 2.181527
0.010101 0.414141 2.181527
0.010101 0.424242 2.181527
0.010101 0.434343 2.181527
0.010101 0.444444 2.181527
0.010101 0.454545 2.181527
0.010101 0.464646 2.181527
0.010101 0.474747 2.181527
0.010101 0.484848 2.181527
0.010101 0.494949 2.181527
0.010101 0.505051 2.181527
0.010101 0.515152 2.181527
0.010101 0.525253 2.181527
0.010101 0.535354 2.181527
0.010101 0.545455 2.181527
0.010101 0.555556 2.181527
0.010101 0.565657 2.181527
0.010101 0.575758 2.181527
0.010101 0.585859 2.181527
0.010101 0.595960 2.181527
0.010101 0.606061 2.181527
0.010101 0.616162 2.181527
0.010101 0.626263 2.181527
0.010101 0.636364 2.181527
0.010101 0.646465 2.181527
0.010101 0.656566 2.181527
0.010101 0.666667 2.181527
0.010101 0.676768 2.181527
0.010101 0.686869 2.181527
0.010101 0.696970 2.181527
0.010101 0.707071 2.181527
0.010101 0.717172 2.181527
0.010101 0.727273 2.181527
0.010101 0.737374 2.181527
0.010101 0.747475 2.181527
