# Consensus C(x)=min(F0,F1) D=3 (slice: x0-x1, others=0.5)
# x0 x1 value
0.000000 0.000000 1.002814
0.000000 0.010101 1.002814
0.000000 0.020202 1.002814
0.000000 0.030303 1.002814
0.000000 0.040404 1.002814
0.000000 0.050505 1.002814
0.000000 0.060606 1.002814
0.000000 0.070707 1.002814
0.000000 0.080808 1.002814
0.000000 0.090909 1.002814
0.000000 0.101010 1.002814
0.000000 0.111111 1.002814
0.000000 0.121212 1.002814
0.000000 0.131313 1.002814
0.000000 0.141414 1.002814
0.000000 0.151515 1.002814
0.000000 0.161616 1.002814
0.000000 0.171717 1.002814
0.000000 0.181818 1.002814
0.000000 0.191919 1.002814
0.000000 0.202020 1.002814
0.000000 0.212121 1.002814
0.000000 0.222222 1.002814
0.000000 0.232323 1.002814
0.000000 0.242424 1.002814
0.000000 0.252525 1.002814
0.000000 0.262626 1.002814
0.000000 0.272727 1.002814
0.000000 0.282828 1.002814
0.000000 0.292929 1.002814
0.000000 0.303030 1.002814
0.000000 0.313131 1.002814
0.000000 0.323232 1.002814
0.000000 0.333333 1.002814
0.000000 0.343434 1.002814
0.000000 0.353535 1.002814
0.000000 0.363636 1.002814
0.000000 0.373737 1.002814
0.000000 0.383838 1.002814
0.000000 0.393939 1.002814
0.000000 0.404040 1.002814
0.000000 0.414141 1.002814
0.000000 0.424242 1.002814
0.000000 0.434343 1.002814
0.000000 0.444444 1.002814
0.000000 0.454545 1.002814
0.000000 0.464646 1.002814
0.000000 0.474747 1.002814
0.000000 0.484848 1.002814
0.000000 0.494949 1.002814
0.000000 0.505051 1.959055
0.000000 0.515152 1.959055
0.000000 0.525253 1.959055
0.000000 0.535354 1.959055
0.000000 0.545455 1.965882
0.000000 0.555556 1.990070
0.000000 0.565657 2.007548
0.000000 0.575758 2.018823
0.000000 0.585859 2.024469
0.000000 0.595960 2.025112
0.000000 0.606061 2.021411
0.000000 0.616162 2.014050
0.000000 0.626263 2.003723
0.000000 0.636364 1.991126
0.000000 0.646465 1.976949
0.000000 0.656566 1.961869
0.000000 0.666667 1.959055
0.000000 0.676768 1.959055
0.000000 0.686869 1.959055
0.000000 0.696970 1.959055
0.000000 0.707071 1.959055
0.000000 0.717172 1.959055
0.000000 0.727273 1.959055
0.000000 0.737374 1.959055
0.000000 0.747475 1.959055
0.000000 0.757576 1.959055
0.000000 0.767677 1.959055
0.000000 0.777778 1.959055
0.000000 0.787879 1.959055
0.000000 0.797980 1.959055
0.000000 0.808081 1.959055
0.000000 0.818182 1.959055
0.000000 0.828283 1.959055
0.000000 0.838384 1.959055
0.000000 0.848485 1.959055
0.000000 0.858586 1.959055
0.000000 0.868687 1.959055
0.000000 0.878788 1.959055
0.000000 0.888889 1.959055
0.000000 0.898990 1.959055
0.000000 0.909091 1.959055
0.000000 0.919192 1.959055
0.000000 0.929293 1.959055
0.000000 0.939394 1.959055
0.000000 0.949495 1.959055
0.000000 0.959596 1.959055
0.000000 0.969697 1.959055
0.000000 0.979798 1.959055
0.000000 0.989899 1.959055
0.000000 1.000000 1.959055
0.010101 0.000000 1.002814
