# generation best_consensus ca_size
0 20.399084 200
1 58.454626 200
2 59.415809 200
3 59.415809 200
4 59.415809 200
5 59.415809 200
6 79.750989 200
7 79.750989 200
8 79.750989 200
9 79.750989 200
10 79.750989 200
11 79.750989 200
12 79.750989 200
13 79.750989 200
14 79.750989 200
15 79.750989 200
16 79.750989 200
17 79.750989 200
18 79.750989 200
19 79.750989 200
20 79.750989 200
21 79.750989 200
22 79.750989 200
23 79.750989 200
24 79.750989 200
25 79.750989 200
26 79.750989 200
27 79.750989 200
28 79.750989 200
29 79.750989 200
30 79.750989 200
31 79.750989 200
32 79.750989 200
33 79.750989 200
34 79.750989 200
35 79.750989 200
36 79.750989 200
37 79.750989 200
38 79.750989 200
39 79.750989 200
40 79.750989 200
41 79.750989 200
42 79.750989 200
43 79.750989 200
44 79.750989 200
45 79.750989 200
46 79.750989 200
47 79.750989 200
48 79.750989 200
49 79.750989 200
50 79.750989 200
51 79.750989 200
52 79.750989 200
53 79.750989 200
54 79.750989 200
55 79.750989 200
56 79.750989 200
57 79.750989 200
58 79.750989 200
59 79.750989 200
60 79.750989 200
61 79.750989 200
62 79.750989 200
63 79.750989 200
64 79.750989 200
65 79.750989 200
66 79.750989 200
67 79.750989 200
68 79.750989 200
69 79.750989 200
70 79.750989 200
71 79.750989 200
72 79.750989 200
73 79.750989 200
74 79.750989 200
75 79.750989 200
76 79.750989 200
77 79.750989 200
78 79.750989 200
79 79.750989 200
80 79.750989 200
81 79.750989 200
82 79.750989 200
83 79.750989 200
84 79.750989 200
85 79.750989 200
86 79.750989 200
87 79.750989 200
88 79.750989 200
89 79.750989 200
90 79.750989 200
91 79.750989 200
92 79.750989 200
93 79.750989 200
94 79.750989 200
95 79.750989 200
96 79.750989 200
97 79.750989 200
98 79.750989 200
99 79.750989 200
