# x0_norm x1_norm x0_plot x1_plot f_party0 f_party1 consensus x0_norm x1_norm x2_norm
0.9715504761 0.4860391370 3.3008533324 -0.0977260407 1.9344241211 1.8055524769 1.8055524769 0.9715504761 0.4860391370 0.3874615119
0.2421605867 0.0817130455 -1.8048758929 -2.9280086817 2.9251852372 7.5439076332 2.9251852372 0.2421605867 0.0817130455 0.4926321461
0.0118794065 0.8674911801 -3.4168441545 2.5724382604 1.9344241211 2.5479726201 1.9344241211 0.0118794065 0.8674911801 0.6639023057
0.4869596847 0.3792677678 -0.0912822074 -0.8451256255 1.5139205734 1.4366962153 1.4366962153 0.4869596847 0.3792677678 0.0123044018
0.9837873730 0.9812095460 3.3865116107 3.3684668222 1.9344241211 1.9344241211 1.9344241211 0.9837873730 0.9812095460 0.1573419001
0.0651136460 0.9614971672 -3.0442044783 3.2304801703 1.9344241211 1.9344241211 1.9344241211 0.0651136460 0.9614971672 0.1976787889
0.5995314781 0.3096735871 0.6967203468 -1.3322848902 2.4465368245 1.5083002758 1.5083002758 0.5995314781 0.3096735871 0.5689008297
0.6343887890 0.4209153488 0.9407215229 -0.5535925586 1.5139205734 1.9344241211 1.5139205734 0.6343887890 0.4209153488 0.4825746653
0.5586542513 0.4450189042 0.4105797588 -0.3848676705 3.9938760153 18.0693458405 3.9938760153 0.5586542513 0.4450189042 0.1005014329
0.9052173622 0.2000755521 2.8365215354 -2.0994711351 9.1124489092 1.9344241211 1.9344241211 0.9052173622 0.2000755521 0.0600145091
0.1320188434 0.0705435173 -2.5758680965 -3.0061953791 1.9344241211 1.9344241211 1.9344241211 0.1320188434 0.0705435173 0.1829364181
0.0367465461 0.8646973158 -3.2427741775 2.5528812106 1.9344241211 2.5479726201 1.9344241211 0.0367465461 0.8646973158 0.5418796885
0.2223264474 0.1723856802 -1.9437148684 -2.2933002383 1.9344241211 1.9344241211 1.9344241211 0.2223264474 0.1723856802 0.5567764314
0.2767948329 0.0611763219 -1.5624361695 -3.0717657464 1.9344241211 1.9344241211 1.9344241211 0.2767948329 0.0611763219 0.0977147083
0.2451979272 0.5526979674 -1.7836145099 0.3688857715 1.9344241211 3.2501452021 1.9344241211 0.2451979272 0.5526979674 0.6960474548
0.0544110359 0.9848891144 -3.1191227487 3.3942238011 1.9994312784 1.9344241211 1.9344241211 0.0544110359 0.9848891144 0.3367865838
0.6249348256 0.8144331766 0.8745437794 2.2010322363 1.9344241211 1.9344241211 1.9344241211 0.6249348256 0.8144331766 0.7808652617
0.8871433787 0.7927421216 2.7100036511 2.0491948510 1.9344241211 1.9344241211 1.9344241211 0.8871433787 0.7927421216 0.6831363462
0.6313666003 0.2441327019 0.9195662019 -1.7910710865 8.3803389863 1.9344241211 1.9344241211 0.6313666003 0.2441327019 0.8894321851
0.1511995191 0.0820947693 -2.4416033666 -2.9253366147 2.5084740940 1.9344241211 1.9344241211 0.1511995191 0.0820947693 0.6470522614
0.0338802475 0.3527028017 -3.2628382673 -1.0310803878 2.5084740940 1.9344241211 1.9344241211 0.0338802475 0.3527028017 0.7396183574
0.3019747747 0.0737463801 -1.3861765769 -2.9837753395 1.9344241211 1.9344241211 1.9344241211 0.3019747747 0.0737463801 0.8105680285
0.6798088547 0.2057739158 1.2586619831 -2.0595825895 1.9344241211 1.9344241211 1.9344241211 0.6798088547 0.2057739158 0.7670837931
0.5761282234 0.8109611528 0.5328975635 2.1767280696 1.9344241211 1.9344241211 1.9344241211 0.5761282234 0.8109611528 0.8384880153
0.9072699754 0.3875938671 2.8508898278 -0.7868429301 1.9344241211 1.9344241211 1.9344241211 0.9072699754 0.3875938671 0.4278003353
0.5494588552 0.5433068883 0.3462119866 0.3031482181 1.9344241211 1.9344241211 1.9344241211 0.5494588552 0.5433068883 0.0564221240
0.3570544265 0.3975875699 -1.0006190148 -0.7168870110 2.8281597604 16.7269453242 2.8281597604 0.3570544265 0.3975875699 0.3368304983
0.7639546062 0.7684346781 1.8476822437 1.8790427465 2.1110268350 1.9344241211 1.9344241211 0.7639546062 0.7684346781 0.1404512141
0.0419461036 0.9659074503 -3.2063772749 3.2613521523 1.9344241211 1.9344241211 1.9344241211 0.0419461036 0.9659074503 0.2382514503
0.8508910799 0.0207555593 2.4562375595 -3.3547110846 1.3737626190 5.5800271512 1.3737626190 0.8508910799 0.0207555593 0.0193647580
0.1518136214 0.6687819574 -2.4373046502 1.1814737016 1.9344241211 1.9344241211 1.9344241211 0.1518136214 0.6687819574 0.4700192497
0.5665592919 0.8868720325 0.4659150432 2.7081042272 4.8106506506 1.9344241211 1.9344241211 0.5665592919 0.8868720325 0.1905278693
0.6356567912 0.5485206724 0.9495975385 0.3396447071 1.9344241211 1.9344241211 1.9344241211 0.6356567912 0.5485206724 0.0601303783
0.6545719536 0.0038079286 1.0820036750 -3.4733444996 1.3737626190 1.4179135411 1.3737626190 0.6545719536 0.0038079286 0.3547972084
0.7359381477 0.2685089520 1.6515670338 -1.6204373360 1.9344241211 2.9996331589 1.9344241211 0.7359381477 0.2685089520 0.5863546733
0.1254756799 0.6282083930 -2.6216702408 0.8974587510 1.9344241211 1.9344241211 1.9344241211 0.1254756799 0.6282083930 0.3317447753
