# generation pareto_front_size best_joint_fitness
1 2 89.995205
2 4 89.995205
3 6 89.995205
4 8 89.995205
5 10 89.995205
6 12 89.995205
7 14 89.995205
8 16 89.995205
9 18 89.995205
10 20 89.995205
11 22 89.995205
12 24 89.995205
13 26 89.995205
14 29 89.995205
15 31 89.995205
16 33 89.995205
17 35 89.995205
18 37 89.995205
19 39 89.995205
20 41 89.995205
21 43 89.995205
22 45 89.995205
23 47 89.995205
24 49 89.995205
25 51 89.995205
26 53 89.995205
27 55 89.995205
28 57 89.995205
29 59 89.995205
30 62 89.995205
31 64 89.995205
32 66 89.995205
33 68 89.995205
34 71 89.995205
35 73 89.995205
36 75 89.995205
37 77 89.995205
38 79 89.995205
39 81 89.995205
40 83 89.995205
41 85 89.995205
42 88 89.995205
43 90 89.995205
44 92 89.995205
45 94 89.995205
46 96 89.995205
47 98 89.995205
48 100 89.995205
49 102 89.995205
50 104 89.995205
51 106 89.995205
52 108 89.995205
53 110 89.995205
54 113 89.995205
55 115 89.995205
56 117 89.995205
57 119 89.995205
58 121 89.995205
59 123 89.995205
60 125 89.995205
61 127 89.995205
62 166 89.995205
63 181 89.995205
64 184 89.995205
65 188 89.995205
66 191 89.995205
67 193 89.995205
68 196 89.995205
69 198 89.995205
70 199 89.995205
71 200 89.995205
72 200 89.995205
73 200 89.995205
74 3 89.997688
75 4 89.997688
76 5 89.997688
77 5 89.997688
78 5 89.997688
79 1 89.997913
80 2 89.999324
81 3 89.999523
82 3 89.999727
83 2 89.999758
84 3 89.999774
85 2 89.999970
86 3 89.999970
87 4 89.999970
88 2 89.999992
89 2 89.999995
90 1 89.999999
91 2 89.999999
92 1 89.999999
93 1 90.000000
94 1 90.000000
95 2 90.000000
96 5 90.000000
97 3 90.000000
98 2 90.000000
99 1 90.000000
100 1 90.000000
101 4 90.000000
102 7 90.000000
103 11 90.000000
104 12 90.000000
105 3 90.000000
106 6 90.000000
107 5 90.000000
108 9 90.000000
109 8 90.000000
110 14 90.000000
111 22 90.000000
