# generation pareto_front_size best_joint_fitness
135 187 53.186423
136 199 53.186423
137 195 53.186423
138 164 53.193906
139 172 53.193906
140 187 53.193906
141 200 53.193906
142 200 53.193906
143 200 53.193906
144 200 53.193906
145 119 53.478497
146 108 53.478497
147 123 53.478497
148 135 53.478497
149 141 53.478497
150 147 53.478497
151 159 53.478497
152 168 53.478497
153 169 53.478497
154 173 53.478497
155 183 53.478497
156 177 53.478497
157 187 53.478497
158 196 53.478497
159 195 53.478497
160 199 53.478497
161 200 53.478497
162 199 53.478497
163 200 53.478497
164 200 53.478497
165 200 53.478497
166 195 53.478497
167 200 53.478497
168 200 53.478497
169 200 53.478497
170 200 53.478497
171 200 53.478497
172 200 53.478497
173 193 53.478497
174 200 53.478497
175 200 53.478497
176 200 53.478497
177 200 53.478497
178 200 53.478497
179 200 53.478497
180 198 53.478497
181 200 53.478497
182 200 53.478497
183 200 53.478497
184 193 53.478497
185 200 53.478497
186 200 53.478497
187 185 53.478497
188 196 53.478497
189 200 53.478497
190 168 53.478497
191 190 53.478497
192 200 53.478497
193 200 53.478497
194 200 53.478497
195 196 53.478497
196 200 53.478497
197 200 53.478497
198 199 53.478497
199 200 53.478497
200 172 53.478497
201 189 53.478497
202 200 53.478497
203 183 53.478497
204 198 53.478497
205 200 53.478497
206 197 53.478497
207 199 53.478497
208 196 53.478497
209 136 53.478497
210 150 53.478497
211 164 53.478497
212 178 53.478497
213 195 53.478497
214 200 53.478497
215 199 53.478497
216 197 53.478497
217 191 53.478497
218 200 53.478497
219 200 53.478497
220 200 53.478497
221 200 53.478497
222 200 53.478497
223 200 53.478497
224 192 53.478497
225 200 53.478497
226 200 53.478497
227 200 53.478497
228 200 53.478497
229 200 53.478497
230 200 53.478497
231 200 53.478497
232 200 53.478497
233 193 53.478497
234 200 53.478497
235 200 53.478497
236 200 53.478497
237 200 53.478497
238 200 53.478497
239 200 53.478497
240 200 53.478497
241 200 53.478497
242 197 53.478497
243 200 53.478497
244 192 53.478497
245 200 53.478497
246 199 53.478497
247 200 53.478497
248 200 53.478497
249 185 53.478497
250 200 53.478497
251 196 53.478497
252 200 53.478497
253 200 53.478497
254 200 53.478497
255 200 53.478497
256 168 53.478497
257 182 53.478497
258 200 53.478497
259 200 53.478497
260 195 53.478497
261 199 53.478497
262 200 53.478497
263 194 53.478497
264 200 53.478497
265 200 53.478497
266 187 53.478497
267 197 53.478497
268 200 53.478497
269 194 53.478497
270 200 53.478497
271 200 53.478497
272 200 53.478497
273 178 53.478497
274 188 53.478497
275 194 53.478497
276 200 53.478497
277 136 53.632297
278 149 53.632297
279 161 53.632297
280 178 53.632297
281 191 53.632297
282 200 53.632297
283 200 53.632297
284 200 53.632297
285 200 53.632297
286 181 53.632297
287 190 53.632297
288 194 53.632297
289 200 53.632297
290 200 53.632297
291 200 53.632297
292 200 53.632297
293 200 53.632297
294 200 53.632297
295 199 53.632297
296 200 53.632297
297 200 53.632297
298 198 53.632297
299 200 53.632297
300 200 53.632297
301 193 53.632297
302 194 53.632297
303 200 53.632297
304 186 53.632297
305 177 53.632297
306 186 53.632297
307 200 53.632297
308 182 53.632297
309 179 53.632297
310 187 53.632297
311 200 53.632297
312 198 53.632297
313 200 53.632297
314 200 53.632297
315 200 53.632297
316 188 53.632297
317 198 53.632297
318 198 53.632297
319 200 53.632297
320 200 53.632297
321 200 53.632297
322 200 53.632297
323 200 53.632297
324 200 53.632297
325 185 53.632297
326 200 53.632297
327 200 53.632297
328 200 53.632297
329 158 53.632297
330 180 53.632297
331 192 53.632297
332 198 53.632297
333 189 53.632297
334 200 53.632297
335 200 53.632297
336 200 53.632297
337 195 53.632297
338 199 53.632297
339 200 53.632297
340 200 53.632297
341 200 53.632297
342 200 53.632297
343 200 53.632297
344 198 53.632297
345 200 53.632297
346 200 53.632297
347 200 53.632297
348 200 53.632297
349 195 53.632297
350 181 53.632297
351 200 53.632297
352 200 53.632297
353 200 53.632297
354 200 53.632297
355 200 53.632297
356 177 53.632297
357 194 53.632297
358 200 53.632297
359 200 53.632297
360 200 53.632297
361 200 53.632297
362 200 53.632297
363 200 53.632297
364 200 53.632297
365 199 53.632297
366 200 53.632297
367 200 53.632297
368 200 53.632297
369 200 53.632297
370 200 53.632297
371 197 53.632297
372 199 53.632297
373 199 53.632297
374 199 53.632297
375 200 53.632297
376 200 53.632297
377 200 53.632297
378 200 53.632297
379 200 53.632297
380 200 53.632297
381 200 53.632297
382 200 53.632297
383 198 53.632297
384 200 53.632297
385 197 53.632297
386 200 53.632297
387 200 53.632297
388 200 53.632297
389 200 53.632297
390 185 53.632297
391 191 53.632297
392 168 53.632297
393 182 53.632297
394 196 53.632297
395 200 53.632297
396 200 53.632297
397 200 53.632297
398 195 53.632297
399 187 53.632297
400 191 53.632297
